"date";"time";"sampling_day";"id_lizard";"site";"site_id";"lon";"lat";"plot_type";"plot_id";"veg_cov";"bare_soil_cov";"rock_crevices_cov";"rock_cov";"veg_0_15";"veg_15_30";"veg_30_45";"veg_45"
2021-12-14;"12:34";348;"H4";"Funke";"Funke_H4";"-38,091091";"-62,073026";0;"H4_R1";55;0;2,25;42,75;10;20;30;40
2021-12-14;"12:41";348;"H4";"Funke";"Funke_H4";"-38,090666";"-62,072751";0;"H4_R2";25;0;1,5;73,5;25;30;30;15
2021-12-14;"12:48";348;"H4";"Funke";"Funke_H4";"-38,091375";"-62,072463";0;"H4_R3";30;35;0,7;34,3;60;30;10;0
2021-12-14;"12:55";348;"H4";"Funke";"Funke_H4";"-38,09093";"-62,07233";0;"H4_R4";40;0;15;45;20;30;30;20
2021-12-14;"12:46";348;"J9";"Funke";"Funke_J9";"-38,091654";"-62,072803";1;"J9_C";30;10;9;51;95;5;0;0
2021-12-14;"13:02";348;"J9";"Funke";"Funke_J9";"-38,09166";"-62,073103";0;"J9_R1";30;5;0;65;5;25;30;40
2021-12-14;"13:09";348;"J9";"Funke";"Funke_J9";"-38,091246";"-62,072817";0;"J9_R2";15;0;4,25;80,75;35;30;15;20
2021-12-14;"13:16";348;"J9";"Funke";"Funke_J9";"-38,091984";"-62,072938";0;"J9_R3";30;40;1,5;28,5;60;35;5;0
2021-12-14;"13:23";348;"J9";"Funke";"Funke_J9";"-38,091535";"-62,072429";0;"J9_R4";25;5;7;63;40;50;10;0
2021-12-14;"12:46";348;"J11";"Funke";"Funke_J11";"-38,091651";"-62,072801";1;"J11_C";30;10;9;51;95;5;0;0
2021-12-14;"14:00";348;"J11";"Funke";"Funke_J11";"-38,09166";"-62,073103";0;"J11_R1";30;5;0;65;5;25;30;40
2021-12-14;"14:07";348;"J11";"Funke";"Funke_J11";"-38,091246";"-62,072817";0;"J11_R2";15;0;4,25;80,75;35;30;15;20
2021-12-14;"14:15";348;"J11";"Funke";"Funke_J11";"-38,091984";"-62,072938";0;"J11_R3";30;40;1,5;28,5;60;35;5;0
2021-12-14;"14:22";348;"J11";"Funke";"Funke_J11";"-38,091535";"-62,072429";0;"J11_R4";25;5;7;63;40;50;10;0
2021-12-15;"12:20";349;"M21";"Ventana";"Ventana_M21";"-38,049081";"-62,014693";1;"M21_C";40;0;3;57;5;25;30;40
2021-12-15;"12:27";349;"M21";"Ventana";"Ventana_M21";"-38,049042";"-62,014731";0;"M21_R1";75;0;0;25;40;30;20;10
2021-12-15;"12:34";349;"M21";"Ventana";"Ventana_M21";"-38,048971";"-62,0153";0;"M21_R2";55;5;2;38;15;25;40;20
2021-12-15;"12:41";349;"M21";"Ventana";"Ventana_M21";"-38,049444";"-62,015033";0;"M21_R3";30;0;3,5;66,5;40;40;15;5
2021-12-15;"12:48";349;"M21";"Ventana";"Ventana_M21";"-38,04923";"-62,015306";0;"M21_R4";30;0;1,4;68,6;60;40;0;0
2021-12-17;"11:00";351;"H13";"TPC";"TPC_H13";"-38,158263";"-61,951422";1;"H13_C";45;0;2,75;52,25;40;60;0;0
2021-12-17;"11:07";351;"H13";"TPC";"TPC_H13";"-38,158417";"-61,951243";0;"H13_R1";55;0;0,9;44,1;50;30;15;5
2021-12-17;"11:14";351;"H13";"TPC";"TPC_H13";"-38,158343";"-61,951536";0;"H13_R2";80;5;0;15;70;30;0;0
2021-12-17;"11:21";351;"H13";"TPC";"TPC_H13";"-38,158922";"-61,951457";0;"H13_R3";90;0;0;10;50;40;10;0
2021-12-17;"11:28";351;"H13";"TPC";"TPC_H13";"-38,158678";"-61,951732";0;"H13_R4";45;0;8,25;46,75;25;60;15;0
2021-12-17;"11:15";351;"M31";"TPC";"TPC_M31";"-38,158684";"-61,951395";1;"M31_C";45;0;2,75;52,25;30;40;20;10
2021-12-17;"11:35";351;"M31";"TPC";"TPC_M31";"-38,158442";"-61,951227";0;"M31_R1";60;0;0,8;39,2;30;40;20;10
2021-12-17;"11:27";351;"M31";"TPC";"TPC_M31";"-38,158444";"-61,95151";0;"M31_R2";85;0;0;15;70;30;0;0
2021-12-17;"11:49";351;"M31";"TPC";"TPC_M31";"-38,158941";"-61,951464";0;"M31_R3";80;0;0;20;50;40;10;0
2021-12-17;"11:56";351;"M31";"TPC";"TPC_M31";"-38,158694";"-61,951775";0;"M31_R4";40;0;6;54;20;60;20;0
2021-12-17;"12:41";351;"H7";"TPE";"TPE_H7";"-38,157216";"-61,95073";1;"H7_C";30;0;7;63;40;50;10;0
2021-12-17;"12:49";351;"H7";"TPE";"TPE_H7";"-38,157082";"-61,950732";0;"H7_R1";65;0;0,7;34,3;25;40;25;10
2021-12-17;"12:56";351;"H7";"TPE";"TPE_H7";NA;NA;0;"H7_R2";75;0;1,25;23,75;60;30;10;0
2021-12-17;"13:03";351;"H7";"TPE";"TPE_H7";NA;NA;0;"H7_R3";40;0;3;57;60;30;10;0
2021-12-17;"13:10";351;"H7";"TPE";"TPE_H7";"-38,157312";"-61,950909";0;"H7_R4";70;0;0;30;60;40;0;0
2021-12-17;"12:42";351;"M4";"TPE";"TPE_M4";"-38,157234";"-61,950591";1;"M4_C";40;0;12;48;15;25;40;20
2021-12-17;"12:49";351;"M4";"TPE";"TPE_M4";"-38,157124";"-61,950724";0;"M4_R1";35;10;2,75;52,25;20;40;35;5
2021-12-17;"12:56";351;"M4";"TPE";"TPE_M4";NA;NA;0;"M4_R2";70;5;0,5;24,5;70;25;5;0
2021-12-17;"13:03";351;"M4";"TPE";"TPE_M4";NA;NA;0;"M4_R3";40;0;1,2;58,8;35;50;10;5
2021-12-17;"13:10";351;"M4";"TPE";"TPE_M4";"-38,157643";"-61,950441";0;"M4_R4";35;0;3,25;61,75;40;30;25;5
2021-12-17;"12:45";351;"M16";"TPE";"TPE_M16";"-38,15752";"-61,95036";1;"M16_C";15;0;12,75;72,25;60;30;10;0
2021-12-17;"13:17";351;"M16";"TPE";"TPE_M16";NA;NA;0;"M16_R1";35;0;6,5;58,5;60;30;5;5
2021-12-17;"13:24";351;"M16";"TPE";"TPE_M16";NA;NA;0;"M16_R2";60;0;2;38;40;30;20;10
2021-12-17;"13:31";351;"M16";"TPE";"TPE_M16";NA;NA;0;"M16_R3";20;5;3,75;71,25;75;25;0;0
2021-12-17;"13:38";351;"M16";"TPE";"TPE_M16";NA;NA;0;"M16_R4";70;0;0;30;80;20;0;0
2021-12-17;"14:42";351;"H12";"TPS";"TPS_H12";"-38,157673";"-61,950457";1;"H12_C";35;5;6;54;15;30;30;25
2021-12-22;"11:17";356;"M39";"Puntudo";"Puntudo_M39";"-38,122828";"-61,97809";1;"M39_C";15;20;6,5;58,5;10;20;40;30
2021-12-22;"11:24";356;"M39";"Puntudo";"Puntudo_M39";"-38,122905";"-61,978331";0;"M39_R1";50;10;2;38;5;25;40;30
2021-12-22;"11:31";356;"M39";"Puntudo";"Puntudo_M39";"-38,123069";"-61,977953";0;"M39_R2";45;5;2,5;47,5;20;40;30;10
2021-12-22;"11:38";356;"M39";"Puntudo";"Puntudo_M39";"-38,122699";"-61,978298";0;"M39_R3";25;10;1,3;63,7;20;40;25;15
2021-12-22;"11:45";356;"M39";"Puntudo";"Puntudo_M39";"-38,122737";"-61,977702";0;"M39_R4";20;5;11,25;63,75;50;40;5;5
2021-12-22;"12:40";356;"J12";"Puntudo";"Puntudo_J12";"-38,122837";"-61,978005";1;"J12_C";10;0;4,5;85,5;60;15;15;10
2021-12-22;"12:47";356;"J12";"Puntudo";"Puntudo_J12";"-38,122979";"-61,978258";0;"J12_R1";60;15;0,5;24,5;20;30;40;10
2021-12-22;"12:54";356;"J12";"Puntudo";"Puntudo_J12";"-38,122692";"-61,97809";0;"J12_R2";60;0;0,8;39,2;10;20;40;30
2021-12-22;"13:01";356;"J12";"Puntudo";"Puntudo_J12";"-38,123083";"-61,977926";0;"J12_R3";30;0;10,5;59,5;30;40;25;5
2021-12-22;"13:08";356;"J12";"Puntudo";"Puntudo_J12";"-38,122706";"-61,97766";0;"J12_R4";20;5;11,25;63,75;50;30;15;5
2021-12-28;"16:15";362;"J13";"Funke";"Funke_J13";"-38,090853";"-62,072575";1;"J13_C";20;5;7,5;67,5;30;40;25;5
2021-12-28;"16:22";362;"J13";"Funke";"Funke_J13";"-38,090679";"-62,072845";0;"J13_R1";20;0;1,6;78,4;20;40;30;10
2021-12-28;"16:29";362;"J13";"Funke";"Funke_J13";"-38,090317";"-62,072795";0;"J13_R2";20;10;3,5;66,5;40;30;25;5
2021-12-28;"16:36";362;"J13";"Funke";"Funke_J13";NA;NA;0;"J13_R3";60;10;0;30;45;50;5;0
2021-12-28;"16:43";362;"J13";"Funke";"Funke_J13";"-38,090935";"-62,072486";0;"J13_R4";10;0;13,5;76,5;35;60;5;0
2021-12-29;"09:42";363;"J13";"Funke";"Funke_J13";"-38,090541";"-62,072593";1;"J13_C";20;5;7,5;67,5;30;40;25;5
2021-12-29;"09:49";363;"J13";"Funke";"Funke_J13";"-38,090679";"-62,072845";0;"J13_R1";20;0;1,6;78,4;20;40;30;10
2021-12-29;"09:56";363;"J13";"Funke";"Funke_J13";"-38,090317";"-62,072795";0;"J13_R2";25;10;3,25;61,75;40;30;25;5
2021-12-29;"10:03";363;"J13";"Funke";"Funke_J13";"-38,090453";"-62,072223";0;"J13_R3";60;10;0;30;45;50;5;0
2021-12-29;"10:10";363;"J13";"Funke";"Funke_J13";"-38,090935";"-62,072486";0;"J13_R4";10;0;13,5;76,5;35;60;5;0
2021-12-29;"11:08";363;"J11";"Funke";"Funke_J11";"-38,091496";"-62,072907";1;"J11_C";30;15;5,5;49,5;15;60;25;0
2021-12-29;"11:15";363;"J11";"Funke";"Funke_J11";"-38,091531";"-62,073301";0;"J11_R1";50;15;0,7;34,3;15;25;50;10
2021-12-29;"11:22";363;"J11";"Funke";"Funke_J11";"-38,091162";"-62,072812";0;"J11_R2";15;0;4,25;80,75;40;50;10;0
2021-12-29;"11:29";363;"J11";"Funke";"Funke_J11";"-38,091833";"-62,073117";0;"J11_R3";40;20;2;38;30;30;40;0
2021-12-29;"11:36";363;"J11";"Funke";"Funke_J11";"-38,091349";"-62,072503";0;"J11_R4";20;20;0;60;70;30;0;0
2022-01-23;"11:15";23;"H14";"Ventana";"Ventana_H14";"-38,049277";"-62,01494";1;"H14_C";30;0;7;63;45;50;5;0
2022-01-23;"11:22";23;"H14";"Ventana";"Ventana_H14";"-38,049357";"-62,015058";0;"H14_R1";40;0;3;57;25;40;30;5
2022-01-23;"11:29";23;"H14";"Ventana";"Ventana_H14";"-38,049451";"-62,014926";0;"H14_R2";35;0;3,25;61,75;45;35;15;5
2022-01-23;"11:36";23;"H14";"Ventana";"Ventana_H14";"-38,049168";"-62,014644";0;"H14_R3";25;5;3,5;66,5;50;45;5;0
2022-01-23;"11:43";23;"H14";"Ventana";"Ventana_H14";"-38,04893";"-62,015348";0;"H14_R4";30;10;1,2;58,8;35;40;10;15
2022-01-23;"12:30";23;"M38";"Ventana";"Ventana_M38";"-38,047261";"-62,016738";1;"M38_C";15;5;1,6;78,4;30;40;30;0
2022-01-23;"12:37";23;"M38";"Ventana";"Ventana_M38";"-38,046956";"-62,016874";0;"M38_R1";20;0;4;76;30;50;15;5
2022-01-23;"12:44";23;"M38";"Ventana";"Ventana_M38";"-38,0473";"-62,017188";0;"M38_R2";45;5;1;49;20;35;40;5
2022-01-23;"12:51";23;"M38";"Ventana";"Ventana_M38";"-38,046935";"-62,016452";0;"M38_R3";10;5;4,25;80,75;40;30;25;5
2022-01-23;"12:58";23;"M38";"Ventana";"Ventana_M38";"-38,047353";"-62,016451";0;"M38_R4";5;5;4,5;85,5;100;0;0;0
2022-01-29;"12:28";29;"M40";"Naposta";"Naposta_M40";"-38,133624";"-61,959828";1;"M40_C";20;0;4;76;80;15;0;5
2022-01-29;"12:35";29;"M40";"Naposta";"Naposta_M40";"-38,133692";"-61,960273";0;"M40_R1";10;0;0;90;80;20;0;0
2022-01-29;"12:42";29;"M40";"Naposta";"Naposta_M40";"-38,133339";"-61,96002";0;"M40_R2";50;0;1;49;60;40;0;0
2022-01-29;"12:49";29;"M40";"Naposta";"Naposta_M40";"-38,133588";"-61,959409";0;"M40_R3";60;0;0,8;39,2;30;40;30;0
2022-01-29;"12:56";29;"M40";"Naposta";"Naposta_M40";"-38,133236";"-61,959588";0;"M40_R4";50;0;2,5;47,5;30;40;20;10
2022-01-29;"13:20";29;"M41";"Naposta";"Naposta_M41";"-38,133657";"-61,960127";1;"M41_C";20;0;4;76;75;25;0;0
2022-01-29;"13:27";29;"M41";"Naposta";"Naposta_M41";"-38,133806";"-61,96043";0;"M41_R1";5;0;1,9;93,1;95;5;0;0
2022-01-29;"13:34";29;"M41";"Naposta";"Naposta_M41";"-38,13338";"-61,960379";0;"M41_R2";45;0;1,1;53,9;30;40;25;5
2022-01-29;"13:41";29;"M41";"Naposta";"Naposta_M41";"-38,133558";"-61,959579";0;"M41_R3";15;0;8,5;76,5;95;5;0;0
2022-01-29;"13:48";29;"M41";"Naposta";"Naposta_M41";"-38,133254";"-61,959937";0;"M41_R4";55;0;2,25;42,75;25;30;25;20
2022-02-07;"11:08";38;"M28";"Ventana";"Ventana_M28";"-38,049309";"-62,015216";1;"M28_C";15;0;8,5;76,5;90;10;0;0
2022-02-07;"11:15";38;"M28";"Ventana";"Ventana_M28";NA;NA;0;"M28_R1";25;10;3,25;61,75;45;30;20;5
2022-02-07;"11:22";38;"M28";"Ventana";"Ventana_M28";NA;NA;0;"M28_R2";50;0;2,5;47,5;20;35;40;5
2022-02-07;"11:29";38;"M28";"Ventana";"Ventana_M28";NA;NA;0;"M28_R3";45;0;1,1;53,9;70;25;5;0
2022-02-07;"11:36";38;"M28";"Ventana";"Ventana_M28";NA;NA;0;"M28_R4";20;10;3,5;66,5;60;35;5;0
2022-02-07;"12:30";38;"M21";"Ventana";"Ventana_M21";"-38,049251";"-62,015131";1;"M21_C";20;0;8;72;35;50;10;5
2022-02-13;"11:20";44;"H6";"Puntudo";"Puntudo_H6";"-38,122936";"-61,977725";1;"H6_C";25;0;11,25;63,75;40;45;10;5
2022-02-13;"11:27";44;"H6";"Puntudo";"Puntudo_H6";"-38,122871";"-61,977448";0;"H6_R1";35;0;3,25;61,75;30;40;20;10
2022-02-13;"11:34";44;"H6";"Puntudo";"Puntudo_H6";"-38,122906";"-61,978004";0;"H6_R2";40;10;2,5;47,5;25;30;25;20
2022-02-13;"11:41";44;"H6";"Puntudo";"Puntudo_H6";"-38,122733";"-61,977724";0;"H6_R3";25;20;2,75;52,25;60;35;5;0
2022-02-13;"11:48";44;"H6";"Puntudo";"Puntudo_H6";"-38,122551";"-61,977702";0;"H6_R4";30;0;3,5;66,5;30;45;20;5
2022-02-13;"15:19";44;"M14";"Puntudo";"Puntudo_M14";"-38,122881";"-61,97787";1;"M14_C";15;0;8,5;76,5;40;30;20;10
2022-02-16;"11:55";47;"M5";"Funke";"Funke_M5";"-38,090597";"-62,072849";1;"M5_C";10;0;4,5;85,5;25;30;40;5
2022-02-16;"12:37";47;"J11";"Funke";"Funke_J11";"-38,091744";"-62,072953";1;"J11_C";5;0;4,75;90,25;30;70;0;0
2022-02-16;"13:12";47;"J9";"Funke";"Funke_J9";"-38,091597";"-62,072985";1;"J9_C";10;0;4,5;85,5;40;10;30;20
2022-02-16;"14:30";47;"J13";"Funke";"Funke_J13";"-38,090575";"-62,072691";1;"J13_C";20;5;3,75;71,25;30;25;30;15
2022-02-18;"14:55";49;"H14";"Ventana";"Ventana_H14";"-38,049512";"-62,014987";1;"H14_C";20;0;4;76;40;60;0;0
2022-02-25;"12:20";56;"H13";"TPC";"TPC_H13";"-38,15858";"-61,951483";1;"H13_C";60;0;4;36;80;20;0;0
2022-02-25;"13:10";56;"J14";"TPC";"TPC_J14";"-38,158176";"-61,951171";1;"J14_C";20;5;1,5;73,5;60;30;5;5
2022-02-25;"13:17";56;"J14";"TPC";"TPC_J14";"-38,158314";"-61,951369";0;"J14_R1";15;20;1,3;63,7;90;10;0;0
2022-02-25;"13:24";56;"J14";"TPC";"TPC_J14";"-38,158503";"-61,951119";0;"J14_R2";80;0;0;20;45;35;20;0
2022-02-25;"13:31";56;"J14";"TPC";"TPC_J14";"-38,158022";"-61,951453";0;"J14_R3";70;0;1,5;28,5;50;30;10;10
2022-02-25;"13:38";56;"J14";"TPC";"TPC_J14";"-38,157841";"-61,950724";0;"J14_R4";70;10;0;20;70;25;5;0
2022-02-25;"14:23";56;"M16";"TPE";"TPE_M16";"-38,157424";"-61,950244";1;"M16_C";15;0;12,75;72,25;60;30;5;5
2022-02-25;"14:43";56;"H8";"TPE";"TPE_H8";"-38,15758";"-61,94973";1;"H8_C";20;0;4;76;70;30;0;0
2022-02-25;"14:50";56;"H8";"TPE";"TPE_H8";"-38,157561";"-61,949509";0;"H8_R1";25;5;3,5;66,5;60;30;5;5
2022-02-25;"14:57";56;"H8";"TPE";"TPE_H8";"-38,157406";"-61,950174";0;"H8_R2";80;0;0,4;19,6;60;35;5;0
2022-02-25;"15:04";56;"H8";"TPE";"TPE_H8";"-38,157857";"-61,94961";0;"H8_R3";15;0;1,7;83,3;90;10;0;0
2022-02-25;"15:11";56;"H8";"TPE";"TPE_H8";"-38,157594";"-61,950334";0;"H8_R4";15;5;8;72;45;30;25;0
2022-02-25;"15:25";56;"H7";"TPE";"TPE_H7";"-38,157244";"-61,950639";1;"H7_C";25;5;7;63;50;35;15;0
2022-03-02;"11:30";61;"M33";"TPE";"TPE_M33";"-38,157442";"-61,950423";1;"M33_C";30;0;7;63;40;35;25;0
2022-03-02;"12:00";61;"M4";"TPE";"TPE_M4";"-38,15726";"-61,95045";1;"M4_C";45;0;8,25;46,75;40;30;20;10
2022-03-02;"12:10";61;"H7";"TPE";"TPE_H7";"-38,1573";"-61,95045";1;"H7_C";45;0;8,25;46,75;40;30;20;10
2022-03-02;"15:58";61;"M34";"TPS";"TPS_M34";"-38,16158";"-61,95383";1;"M34_C";40;5;5,5;49,5;40;30;20;10
2022-03-02;"16:05";61;"M34";"TPS";"TPS_M34";NA;NA;0;"M34_R1";15;15;3,5;66,5;50;35;10;5
2022-03-02;"16:12";61;"M34";"TPS";"TPS_M34";NA;NA;0;"M34_R2";75;5;0,4;19,6;25;40;20;15
2022-03-02;"16:19";61;"M34";"TPS";"TPS_M34";NA;NA;0;"M34_R3";55;0;2,25;42,75;20;35;30;15
2022-03-02;"16:26";61;"M34";"TPS";"TPS_M34";NA;NA;0;"M34_R4";45;0;1,1;53,9;40;40;10;10
2022-03-02;"16:18";61;"M30";"TPS";"TPS_M30";"-38,16168";"-61,95403";1;"M30_C";40;0;6;54;25;40;20;15
2022-03-02;"16:33";61;"M30";"TPS";"TPS_M30";NA;NA;0;"M30_R1";30;0;3,5;66,5;50;35;10;5
2022-03-02;"16:40";61;"M30";"TPS";"TPS_M30";NA;NA;0;"M30_R2";25;0;11,25;63,75;40;45;10;5
2022-03-02;"16:47";61;"M30";"TPS";"TPS_M30";NA;NA;0;"M30_R3";60;0;2;38;20;25;30;25
2022-03-02;"16:54";61;"M30";"TPS";"TPS_M30";NA;NA;0;"M30_R4";20;0;4;76;60;30;10;0
2022-03-02;"16:45";61;"M42";"TPS";"TPS_M42";"-38.16182";"-61.95388";0;"M42_R1";40;0;3;57;20;30;20;30
2022-03-02;"17:00";61;"M42";"TPS";"TPS_M42";"-38.161926";"-61.953948";0;"M42_R2";30;0;3,5;66,5;20;30;40;10
2022-03-02;"17:07";61;"M42";"TPS";"TPS_M42";"-38.162111";"-61.953501";0;"M42_R3";65;0;1,75;33,25;15;30;25;30
2022-03-02;"17:14";61;"M42";"TPS";"TPS_M42";"-38.161642";"-61.95337";0;"M42_R4";75;5;1;19;30;50;20;0
2022-03-03;"14:05";62;"M40";"Naposta";"Naposta_M40";"-38,133791";"-61,959763";1;"M40_C";25;0;11,25;63,75;50;45;5;0
